time_published,overall_sentiment_score,overall_sentiment_label,ticker_sentiment,lemmatized_summary,stemmed_summary,textblob_polarity,textblob_subjectivity,transformers_sentiment_label,transformers_sentiment_score
2024-12-10 11:30:00,0.300627,Somewhat-Bullish,"[{'ticker': 'PYPL', 'relevance_score': '0.064797', 'ticker_sentiment_score': '0.136424', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.064797', 'ticker_sentiment_score': '0.136424', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'V', 'relevance_score': '0.535653', 'ticker_sentiment_score': '0.444658', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.064797', 'ticker_sentiment_score': '0.255731', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","since Visa 's ( NYSE : v ) initial public offering March 2008 , share produce total return ( include reinvested dividend ) 2,380 % . tremendous performance absolutely trounce 552 % total return S&P 500 index generate period .","sinc visa' ( nyse: V ) initi public offer march 2008, share produc total return ( includ reinvest dividend ) 2,380%. tremend perform absolut trounc 552% total return s&p 500 index gener period.",0.07619047619047618,0.5130952380952382,POSITIVE,0.9735832214355469
2024-12-10 11:00:00,0.241042,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.114682', 'ticker_sentiment_score': '0.042258', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.114682', 'ticker_sentiment_score': '0.087681', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.114682', 'ticker_sentiment_score': '0.042258', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.114682', 'ticker_sentiment_score': '0.087681', 'ticker_sentiment_label': 'Neutral'}]","stock soar last two year since late bull market begin , could fantastic opportunity load new investment . one simple easy way generate wealth invest exchange - trade fund ( etfs ) , bundle security ...","stock soar last two year sinc latest bull market began, could fantast opportun load new investments.on simplest easiest way gener wealth invest exchange-trad fund ( etf ) , bundl secur ...",0.2590909090909091,0.5803030303030303,POSITIVE,0.9990904331207275
2024-12-10 10:41:34,0.212224,Somewhat-Bullish,"[{'ticker': 'NYT', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.25384', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.207101', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.1522', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.085324', 'ticker_sentiment_score': '-0.064573', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.479683', 'ticker_sentiment_score': '0.229389', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","President - elect Donald Trump disclose plan dinner Amazon Inc. AMZN founder Jeff Bezos . happen : Meet Press interview Kristen Welker Sunday , Trump say follow Nov. 5 win , get call many people .","president-elect donald trump disclos plan dinner amazon inc. amzn founder jeff bezos. happened: meet press interview kristen welker sunday, trump said follow nov. 5 win, got call mani people.",0.43333333333333335,0.3333333333333333,NEGATIVE,0.7823593020439148
2024-12-10 09:21:00,0.318519,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.05387', 'ticker_sentiment_score': '0.012977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.107495', 'ticker_sentiment_score': '0.069251', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.160633', 'ticker_sentiment_score': '0.229247', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.107495', 'ticker_sentiment_score': '0.199648', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.107495', 'ticker_sentiment_score': '0.069251', 'ticker_sentiment_label': 'Neutral'}]","exchange - trade fund hold top - perform growth stock S&P 500 , ignore rest .","exchange-trad fund hold top-perform growth stock s&p 500, ignor rest.",0.0,1.0,NEGATIVE,0.9993346333503723
2024-12-10 09:15:21,0.134309,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.246999', 'ticker_sentiment_score': '0.088508', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.166169', 'ticker_sentiment_score': '0.266582', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.166169', 'ticker_sentiment_score': '0.266582', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.166169', 'ticker_sentiment_score': '0.266582', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.166169', 'ticker_sentiment_score': '0.070216', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.654859', 'ticker_sentiment_score': '0.244887', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","Tesla Inc. tsla ceo Elon Musk quip x Microsoft Corp. MSFT co - founder Bill Gates could face bankruptcy Tesla become "" world 's valuable company far , "" escalate long - run dispute Gates ' short position electric vehicle maker .","tesla inc. tsla ceo elon musk quip X microsoft corp. msft co-found bill gate could face bankruptci tesla becom ""the world' valuabl compani far,"" escal long-run disput gates' short posit electr vehicl maker.",0.19999999999999998,0.6,NEGATIVE,0.9922512173652649
2024-12-10 01:51:30,0.097901,Neutral,"[{'ticker': 'APG', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.129517', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.612716', 'ticker_sentiment_score': '0.225472', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.190966', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","Monday , China launch antitrust investigation Nvidia Corporation NVDA . however , top analyst maintain case may go unresolved .","monday, china launch antitrust investig nvidia corpor nvda. however, top analyst maintain case may go unresolved.",0.5,0.5,NEGATIVE,0.9979548454284668
2024-12-09 19:15:00,0.325282,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.041502', 'ticker_sentiment_score': '0.152082', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.103509', 'ticker_sentiment_score': '0.14031', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.158367', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ROKU', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IHRT', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPOT', 'relevance_score': '0.062217', 'ticker_sentiment_score': '0.142217', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIDU', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GCI', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TCTZF', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NNMTF', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CCZ', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EA', 'relevance_score': '0.020758', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]","NEW YORK , Dec. 9 , 2024 /PRNewswire/ -- report AI impact market trend - global digital content market size estimate grow usd 927 billion 2024 - 2028 , accord Technavio . market estimate grow cagr 15.7 % forecast period .","new york, dec. 9, 2024 /prnewswire/ -- report AI impact market trend - global digit content market size estim grow usd 927 billion 2024-2028, accord technavio. market estim grow cagr 15.7% forecast period.",0.04545454545454545,0.15151515151515152,NEGATIVE,0.662213921546936
2024-12-09 18:58:00,0.308343,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NCBDF', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTDOF', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SQNXF', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBSFF', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TCTZF', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.175212', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTES', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DNACF', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EA', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BOWL', 'relevance_score': '0.038131', 'ticker_sentiment_score': '0.059158', 'ticker_sentiment_label': 'Neutral'}]","NEW YORK , Dec. 9 , 2024 /PRNewswire/ -- report AI drive market transformation - global gaming market size estimate grow usd 117.2 billion 2024 - 2028 , accord Technavio . market estimate grow CAGR 9.56 % forecast period .","new york, dec. 9, 2024 /prnewswire/ -- report AI drive market transform - global game market size estim grow usd 117.2 billion 2024-2028, accord technavio. market estim grow cagr 9.56% forecast period.",0.06818181818181818,0.22727272727272727,POSITIVE,0.5101452469825745
2024-12-09 18:27:33,0.33589,Somewhat-Bullish,"[{'ticker': 'SSNLF', 'relevance_score': '0.291182', 'ticker_sentiment_score': '0.25509', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.19661', 'ticker_sentiment_score': '0.063532', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GFS', 'relevance_score': '0.381463', 'ticker_sentiment_score': '0.486192', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSM', 'relevance_score': '0.291182', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]",Taiwan Semiconductor Manufacturing Co TSM maintain global wafer foundry business turf third quarter 2024 .,taiwan semiconductor manufactur Co tsm maintain global wafer foundri busi turf third quarter 2024.,0.0,0.0,POSITIVE,0.7358329892158508
2024-12-09 17:56:33,0.176949,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.07446', 'ticker_sentiment_score': '-0.172851', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOG', 'relevance_score': '0.07446', 'ticker_sentiment_score': '-0.172851', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.07446', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.184739', 'ticker_sentiment_score': '-0.135519', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.07446', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.07446', 'ticker_sentiment_score': '0.268492', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IVZ', 'relevance_score': '0.037271', 'ticker_sentiment_score': '0.242424', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.148273', 'ticker_sentiment_score': '-0.051167', 'ticker_sentiment_label': 'Neutral'}]","gain edge , need know today . enlarged chart iShares MSCI Turkey ETF TUR . Syria , regime Bashar al - Assad fall lightning fast advance rebel 11 day . Bashar al - Assad 's father Hafez al - Assad seize power military coup November ...","gain edge, need know today. enlarg chart ishar msci turkey etf tur. syria, regim bashar al-assad fallen lightn fast advanc rebel 11 days. bashar al-assad' father hafez al-assad seiz power militari coup novemb ...",0.05,0.35,NEGATIVE,0.9668303728103638
2024-12-09 15:19:27,-0.192476,Somewhat-Bearish,"[{'ticker': 'MSFT', 'relevance_score': '0.585687', 'ticker_sentiment_score': '-0.450977', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'META', 'relevance_score': '0.585687', 'ticker_sentiment_score': '-0.450977', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.692465', 'ticker_sentiment_score': '-0.299976', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.16171', 'ticker_sentiment_score': '-0.190449', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.316846', 'ticker_sentiment_score': '-0.312122', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.316846', 'ticker_sentiment_score': '-0.312122', 'ticker_sentiment_label': 'Somewhat-Bearish'}]",Nvidia expect generate $ 100 billion free cash flow 2025 .,nvidia expect gener $100 billion free cash flow 2025.,0.15000000000000002,0.6000000000000001,POSITIVE,0.9351736903190613
2024-12-09 15:01:52,0.238865,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.473427', 'ticker_sentiment_score': '0.261915', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","dynamic fiercely competitive business environment , conduct thorough analysis company crucial investor industry enthusiast . article , perform extensive industry comparison , evaluate Apple AAPL relation major competitor ...","dynam fierc competit busi environment, conduct thorough analysi compani crucial investor industri enthusiasts. article, perform extens industri comparison, evalu appl aapl relat major competitor ...",0.015625,0.5,POSITIVE,0.9979046583175659
2024-12-09 11:30:00,0.254182,Somewhat-Bullish,"[{'ticker': 'CGNX', 'relevance_score': '0.673559', 'ticker_sentiment_score': '0.318314', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.055881', 'ticker_sentiment_score': '0.046902', 'ticker_sentiment_label': 'Neutral'}]","machine vision company Cognex ( NASDAQ : cgnx ) not look like growth stock past couple year , long - term track record growth excellent . moreover , slowdown due combination factor likely prove temporary .","machin vision compani cognex ( nasdaq: cgnx ) look like growth stock past coupl years, long-term track record growth excellent. moreover, slowdown due combin factor like prove temporary.",0.15625,0.65625,POSITIVE,0.9978085160255432
2024-12-09 11:20:05,0.213163,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.12013', 'ticker_sentiment_score': '-0.025579', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SCHW', 'relevance_score': '0.060236', 'ticker_sentiment_score': '0.117003', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.12013', 'ticker_sentiment_score': '-0.025579', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.060236', 'ticker_sentiment_score': '-0.022038', 'ticker_sentiment_label': 'Neutral'}]",Style Box ETF report ...,style box etf report ...,0.0,0.0,NEGATIVE,0.5649746656417847
2024-12-09 10:32:00,0.246705,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.783279', 'ticker_sentiment_score': '0.364967', 'ticker_sentiment_label': 'Bullish'}]","be another wonderful year Apple ( NASDAQ : AAPL ) investor . 2024 , share produce total return 27 % ( Dec. 4 ) . kind gain certainly draw attention investor look park capital set sight 2025.the hope Apple ...","anoth wonder year appl ( nasdaq: aapl ) investors. 2024, share produc total return 27% ( dec. 4 ) . kind gain certainli draw attent investor look park capit set sight 2025.the hope appl ...",0.45357142857142857,0.8053571428571429,POSITIVE,0.9995989203453064
2024-12-09 10:27:00,0.124663,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.663242', 'ticker_sentiment_score': '0.147226', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.058903', 'ticker_sentiment_score': '0.043984', 'ticker_sentiment_label': 'Neutral'}]","10 year ago , Nvidia 's ( NASDAQ : NVDA ) market cap stand $ 11.5 billion . today , company technology giant worth $ 3.5 trillion . stock 304 - bagger decade much growth come last two year . much big Nvidia grow ?","10 year ago, nvidia' ( nasdaq: nvda ) market cap stood $11.5 billion. today, compani technolog giant worth $3.5 trillion. stock 304-bagger decad much growth come last two years.how much bigger nvidia grow?",0.08333333333333333,0.47777777777777786,POSITIVE,0.8539386987686157
2024-12-09 10:16:03,0.012179,Neutral,"[{'ticker': 'SSNLF', 'relevance_score': '0.102888', 'ticker_sentiment_score': '0.286984', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.102888', 'ticker_sentiment_score': '0.286984', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.102888', 'ticker_sentiment_score': '0.286984', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","think twice grab third - party USB - c charging cable iPhone - hacker may use tool spy . happen : last week , Jon Bruner , technology expert Lumafield , share chilling discovery X , formerly Twitter .","think twice grab third-parti usb-c charg cabl iphon - hacker may use tool spi you. happened: last week, jon bruner, technolog expert lumafield, share chill discoveri X, formerli twitter.",-0.16666666666666666,0.32222222222222224,POSITIVE,0.9603797793388367
2024-12-09 09:14:01,0.116371,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.591019', 'ticker_sentiment_score': '0.099151', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.901338', 'ticker_sentiment_score': '0.183733', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","Tesla Inc. tsla officially roll Apple Inc. 's AAPL Watch app , allow user transform watch digital key vehicle . happen : Tesla expand ecosystem introduce official Apple Watch app , offer function previously accessible via ...","tesla inc. tsla offici roll appl inc.' aapl watch app, allow user transform watch digit key vehicle. happened: tesla expand ecosystem introduc offici appl watch app, offer function previous access via ...",0.09375,0.59375,POSITIVE,0.8829779028892517
2024-12-09 09:07:00,0.212712,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.567746', 'ticker_sentiment_score': '0.150922', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.124809', 'ticker_sentiment_score': '-0.003522', 'ticker_sentiment_label': 'Neutral'}]","Apple Inc. AAPL announce expansion plan Saudi Arabia , mark significant step Middle East growth strategy . tech giant launch first arabic - language online store summer 2025 , follow multiple flagship retail location start 2026 , accord ...","appl inc. aapl announc expans plan saudi arabia, mark signific step middl east growth strategy. tech giant launch first arabic-languag onlin store summer 2025, follow multipl flagship retail locat start 2026, accord ...",0.10416666666666667,0.38472222222222224,POSITIVE,0.9986742734909058
2024-12-09 02:10:59,-0.04612,Neutral,"[{'ticker': 'NYT', 'relevance_score': '0.072655', 'ticker_sentiment_score': '-0.007311', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.144708', 'ticker_sentiment_score': '-0.057114', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.144708', 'ticker_sentiment_score': '-0.057114', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.726144', 'ticker_sentiment_score': '-0.113368', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.072655', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]",Apple Inc. AAPL face $ 1.2 billion lawsuit file Saturday U.S. District Court Northern California discontinue child sexual abuse material detection feature .,appl inc. aapl face $1.2 billion lawsuit file saturday u.s. district court northern california discontinu child sexual abus materi detect feature.,0.5,0.8333333333333334,NEGATIVE,0.998218834400177
2024-12-08 21:38:09,0.327786,Somewhat-Bullish,"[{'ticker': 'SNEJF', 'relevance_score': '0.464633', 'ticker_sentiment_score': '0.601322', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.678673', 'ticker_sentiment_score': '0.623703', 'ticker_sentiment_label': 'Bullish'}]","Apple Inc. AAPL Sony Corporation SNE reportedly join hand augment gaming capability Vision Pro . Bloomberg columnist Mark Gurman late weekly "" power "" newsletter say enhancement come addition support Sony 's PSVR2 controller .","appl inc. aapl soni corpor sne reportedli join hand augment game capabl vision pro. bloomberg columnist mark gurman latest weekli ""power on"" newslett said enhanc come addit support sony' psvr2 controllers.",0.5,0.9,POSITIVE,0.955166757106781
2024-12-08 14:45:15,0.297439,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.126784', 'ticker_sentiment_score': '0.197928', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SNEJF', 'relevance_score': '0.126784', 'ticker_sentiment_score': '0.175681', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.189175', 'ticker_sentiment_score': '0.147543', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.126784', 'ticker_sentiment_score': '0.305439', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.126784', 'ticker_sentiment_score': '0.204954', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.367865', 'ticker_sentiment_score': '0.211402', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BYDDF', 'relevance_score': '0.126784', 'ticker_sentiment_score': '0.204954', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",Federal Bureau Investigation advise Americans adopt encrypt message app safeguard communication . gamer spend time watch gaming content actually play game .,feder bureau investig advis american adopt encrypt messag app safeguard communications. gamer spend time watch game content actual play games.,0.25,0.3,NEGATIVE,0.9950711727142334
2024-12-08 12:50:00,0.242518,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.035983', 'ticker_sentiment_score': '0.086919', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.143202', 'ticker_sentiment_score': '0.106487', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.035983', 'ticker_sentiment_score': '0.197827', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.035983', 'ticker_sentiment_score': '0.086919', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRWD', 'relevance_score': '0.247838', 'ticker_sentiment_score': '0.105289', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SOUN', 'relevance_score': '0.071892', 'ticker_sentiment_score': '0.057301', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PZZA', 'relevance_score': '0.035983', 'ticker_sentiment_score': '0.048399', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMG', 'relevance_score': '0.035983', 'ticker_sentiment_score': '0.048399', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.035983', 'ticker_sentiment_score': '0.086919', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HMC', 'relevance_score': '0.035983', 'ticker_sentiment_score': '0.086919', 'ticker_sentiment_label': 'Neutral'}]","2025 approach , investor may start think want approach second half decade . give technological trend , stock drive artificial intelligence ( AI ) likely continue prosper . emergence ChatGPT help make Nvidia AI stock decade 's ...","2025 approaches, investor may start think want approach second half decade. given technolog trends, stock driven artifici intellig ( AI ) like continu prosper.th emerg chatgpt help make nvidia AI stock decade' ...",-0.19166666666666665,0.5416666666666667,POSITIVE,0.9974738955497742
2024-12-08 12:00:16,0.160463,Somewhat-Bullish,"[{'ticker': 'QCOM', 'relevance_score': '0.227007', 'ticker_sentiment_score': '0.133063', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.436009', 'ticker_sentiment_score': '0.170902', 'ticker_sentiment_label': 'Somewhat-Bullish'}]","weekend abuzz news tech giant Apple Inc. AAPL . development - house modem anticipated launch foldable iPhone , company make wave tech industry . be quick round - top story unfold weekend .","weekend abuzz news tech giant appl inc. aapl. develop in-hous modem anticip launch foldabl iphone, compani make wave tech industry. here' quick round-up top stori unfold weekend.",0.27777777777777773,0.6666666666666666,POSITIVE,0.9988747239112854
2024-12-08 10:05:00,0.22263,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.040829', 'ticker_sentiment_score': '0.085457', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.081552', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MNST', 'relevance_score': '0.040829', 'ticker_sentiment_score': '0.085457', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.040829', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.081552', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.122062', 'ticker_sentiment_score': '0.009248', 'ticker_sentiment_label': 'Neutral'}]","investor look reliable dividend - pay company , typically consider factor track record pay raise dividend time , company industry leader , grow business support high dividend expense , dividend ...","investor look reliabl dividend-pay companies, typic consid factor track record pay rais dividend time, compani industri leader, grow busi support higher dividend expense, dividend ...",0.02777777777777778,0.5,NEGATIVE,0.9369717836380005
